time,robot,pos,state,carrying_task
166,2,"(13, 11)",to_dropoff,1
166,3,"(14, 11)",to_dropoff,3
166,4,"(13, 11)",to_dropoff,2
167,1,"(14, 11)",to_dropoff,4
167,2,"(13, 11)",to_dropoff,1
167,3,"(14, 11)",to_dropoff,3
167,4,"(13, 11)",to_dropoff,2
168,1,"(14, 11)",to_dropoff,4
168,2,"(13, 11)",to_dropoff,1
168,3,"(14, 11)",to_dropoff,3
168,4,"(13, 11)",to_dropoff,2
169,1,"(14, 11)",to_dropoff,4
169,2,"(13, 11)",to_dropoff,1
169,3,"(14, 11)",to_dropoff,3
169,4,"(13, 11)",to_dropoff,2
170,1,"(14, 11)",to_dropoff,4
170,2,"(13, 11)",to_dropoff,1
170,3,"(14, 11)",to_dropoff,3
170,4,"(13, 11)",to_dropoff,2
171,1,"(14, 11)",to_dropoff,4
171,2,"(13, 11)",to_dropoff,1
171,3,"(14, 11)",to_dropoff,3
171,4,"(13, 11)",to_dropoff,2
172,1,"(14, 11)",to_dropoff,4
172,2,"(13, 11)",to_dropoff,1
172,3,"(14, 11)",to_dropoff,3
172,4,"(13, 11)",to_dropoff,2
173,1,"(14, 11)",to_dropoff,4
173,2,"(13, 11)",to_dropoff,1
173,3,"(14, 11)",to_dropoff,3
173,4,"(13, 11)",to_dropoff,2
174,1,"(14, 11)",to_dropoff,4
174,2,"(13, 11)",to_dropoff,1
174,3,"(14, 11)",to_dropoff,3
174,4,"(13, 11)",to_dropoff,2
175,1,"(14, 11)",to_dropoff,4
175,2,"(13, 11)",to_dropoff,1
175,3,"(14, 11)",to_dropoff,3
175,4,"(13, 11)",to_dropoff,2
176,1,"(14, 11)",to_dropoff,4
176,2,"(13, 11)",to_dropoff,1
176,3,"(14, 11)",to_dropoff,3
176,4,"(13, 11)",to_dropoff,2
177,1,"(14, 11)",to_dropoff,4
177,2,"(13, 11)",to_dropoff,1
177,3,"(14, 11)",to_dropoff,3
177,4,"(13, 11)",to_dropoff,2
178,1,"(14, 11)",to_dropoff,4
178,2,"(13, 11)",to_dropoff,1
178,3,"(14, 11)",to_dropoff,3
178,4,"(13, 11)",to_dropoff,2
179,1,"(14, 11)",to_dropoff,4
179,2,"(13, 11)",to_dropoff,1
179,3,"(14, 11)",to_dropoff,3
179,4,"(13, 11)",to_dropoff,2
180,1,"(14, 11)",to_dropoff,4
180,2,"(13, 11)",to_dropoff,1
180,3,"(14, 11)",to_dropoff,3
180,4,"(13, 11)",to_dropoff,2
181,1,"(14, 11)",to_dropoff,4
181,2,"(13, 11)",to_dropoff,1
181,3,"(14, 11)",to_dropoff,3
181,4,"(13, 11)",to_dropoff,2
182,1,"(14, 11)",to_dropoff,4
182,2,"(13, 11)",to_dropoff,1
182,3,"(14, 11)",to_dropoff,3
182,4,"(13, 11)",to_dropoff,2
183,1,"(14, 11)",to_dropoff,4
183,2,"(13, 11)",to_dropoff,1
183,3,"(14, 11)",to_dropoff,3
183,4,"(13, 11)",to_dropoff,2
184,1,"(14, 11)",to_dropoff,4
184,2,"(13, 11)",to_dropoff,1
184,3,"(14, 11)",to_dropoff,3
184,4,"(13, 11)",to_dropoff,2
185,1,"(14, 11)",to_dropoff,4
185,2,"(13, 11)",to_dropoff,1
185,3,"(14, 11)",to_dropoff,3
185,4,"(13, 11)",to_dropoff,2
186,1,"(14, 11)",to_dropoff,4
186,2,"(13, 11)",to_dropoff,1
186,3,"(14, 11)",to_dropoff,3
186,4,"(13, 11)",to_dropoff,2
187,1,"(14, 11)",to_dropoff,4
187,2,"(13, 11)",to_dropoff,1
187,3,"(14, 11)",to_dropoff,3
187,4,"(13, 11)",to_dropoff,2
188,1,"(14, 11)",to_dropoff,4
188,2,"(13, 11)",to_dropoff,1
188,3,"(14, 11)",to_dropoff,3
188,4,"(13, 11)",to_dropoff,2
189,1,"(14, 11)",to_dropoff,4
189,2,"(13, 11)",to_dropoff,1
189,3,"(14, 11)",to_dropoff,3
189,4,"(13, 11)",to_dropoff,2
190,1,"(14, 11)",to_dropoff,4
190,2,"(13, 11)",to_dropoff,1
190,3,"(14, 11)",to_dropoff,3
190,4,"(13, 11)",to_dropoff,2
191,1,"(14, 11)",to_dropoff,4
191,2,"(13, 11)",to_dropoff,1
191,3,"(14, 11)",to_dropoff,3
191,4,"(13, 11)",to_dropoff,2
192,1,"(14, 11)",to_dropoff,4
192,2,"(13, 11)",to_dropoff,1
192,3,"(14, 11)",to_dropoff,3
192,4,"(13, 11)",to_dropoff,2
193,1,"(14, 11)",to_dropoff,4
193,2,"(13, 11)",to_dropoff,1
193,3,"(14, 11)",to_dropoff,3
193,4,"(13, 11)",to_dropoff,2
194,1,"(14, 11)",to_dropoff,4
194,2,"(13, 11)",to_dropoff,1
194,3,"(14, 11)",to_dropoff,3
194,4,"(13, 11)",to_dropoff,2
195,1,"(14, 11)",to_dropoff,4
195,2,"(13, 11)",to_dropoff,1
195,3,"(14, 11)",to_dropoff,3
195,4,"(13, 11)",to_dropoff,2
196,1,"(14, 11)",to_dropoff,4
196,2,"(13, 11)",to_dropoff,1
196,3,"(14, 11)",to_dropoff,3
196,4,"(13, 11)",to_dropoff,2
197,1,"(14, 11)",to_dropoff,4
197,2,"(13, 11)",to_dropoff,1
197,3,"(14, 11)",to_dropoff,3
197,4,"(13, 11)",to_dropoff,2
198,1,"(14, 11)",to_dropoff,4
198,2,"(13, 11)",to_dropoff,1
198,3,"(14, 11)",to_dropoff,3
198,4,"(13, 11)",to_dropoff,2
199,1,"(14, 11)",to_dropoff,4
199,2,"(13, 11)",to_dropoff,1
199,3,"(14, 11)",to_dropoff,3
199,4,"(13, 11)",to_dropoff,2
