time,robot,pos,state,carrying_task
183,4,"(0, 9)",idle,4
184,1,"(11, 11)",to_dropoff,1
184,2,"(10, 11)",to_dropoff,5
184,3,"(0, 5)",idle,3
184,4,"(0, 9)",idle,4
185,1,"(11, 11)",to_dropoff,1
185,2,"(10, 11)",to_dropoff,5
185,3,"(0, 5)",idle,3
185,4,"(0, 9)",idle,4
186,1,"(11, 11)",to_dropoff,1
186,2,"(10, 11)",to_dropoff,5
186,3,"(0, 5)",idle,3
186,4,"(0, 9)",idle,4
187,1,"(11, 11)",to_dropoff,1
187,2,"(10, 11)",to_dropoff,5
187,3,"(0, 5)",idle,3
187,4,"(0, 9)",idle,4
188,1,"(11, 11)",to_dropoff,1
188,2,"(10, 11)",to_dropoff,5
188,3,"(0, 5)",idle,3
188,4,"(0, 9)",idle,4
189,1,"(11, 11)",to_dropoff,1
189,2,"(10, 11)",to_dropoff,5
189,3,"(0, 5)",idle,3
189,4,"(0, 9)",idle,4
190,1,"(11, 11)",to_dropoff,1
190,2,"(10, 11)",to_dropoff,5
190,3,"(0, 5)",idle,3
190,4,"(0, 9)",idle,4
191,1,"(11, 11)",to_dropoff,1
191,2,"(10, 11)",to_dropoff,5
191,3,"(0, 5)",idle,3
191,4,"(0, 9)",idle,4
192,1,"(11, 11)",to_dropoff,1
192,2,"(10, 11)",to_dropoff,5
192,3,"(0, 5)",idle,3
192,4,"(0, 9)",idle,4
193,1,"(11, 11)",to_dropoff,1
193,2,"(10, 11)",to_dropoff,5
193,3,"(0, 5)",idle,3
193,4,"(0, 9)",idle,4
194,1,"(11, 11)",to_dropoff,1
194,2,"(10, 11)",to_dropoff,5
194,3,"(0, 5)",idle,3
194,4,"(0, 9)",idle,4
195,1,"(11, 11)",to_dropoff,1
195,2,"(10, 11)",to_dropoff,5
195,3,"(0, 5)",idle,3
195,4,"(0, 9)",idle,4
196,1,"(11, 11)",to_dropoff,1
196,2,"(10, 11)",to_dropoff,5
196,3,"(0, 5)",idle,3
196,4,"(0, 9)",idle,4
197,1,"(11, 11)",to_dropoff,1
197,2,"(10, 11)",to_dropoff,5
197,3,"(0, 5)",idle,3
197,4,"(0, 9)",idle,4
198,1,"(11, 11)",to_dropoff,1
198,2,"(10, 11)",to_dropoff,5
198,3,"(0, 5)",idle,3
198,4,"(0, 9)",idle,4
199,1,"(11, 11)",to_dropoff,1
199,2,"(10, 11)",to_dropoff,5
199,3,"(0, 5)",idle,3
199,4,"(0, 9)",idle,4
